signal,threshold,accuracy,weighted_f1,large_usage,avg_cost,cost_reduction
small_margin,0.20904935965493335,0.8176120842037602,0.818257037083199,0.0694198939418287,2.666077454603889,0.8933569018158445
small_margin,0.21231164923266668,0.8180941668005784,0.8187493433490245,0.07006267073758637,2.681504097702073,0.8927398360919171
small_margin,0.21557393881040002,0.8184155551984573,0.8190649769000424,0.07054475333440463,2.693074080025711,0.8922770367989715
small_margin,0.21883622838813335,0.8188976377952756,0.8195354777338573,0.07183030692591998,2.7239273662220795,0.8910429053511169
small_margin,0.2220985179658667,0.8192190261931545,0.8198419630725869,0.07263377792061707,2.7432106700948093,0.8902715731962076
small_margin,0.22536080754360002,0.8195404145910332,0.8201582387559544,0.07359794311425358,2.7663506347420856,0.8893459746103166
small_margin,0.22862309712133336,0.8198618029889121,0.8204739859830028,0.07408002571107183,2.777920617065724,0.888883175317371
small_margin,0.2318853866990667,0.820183191386791,0.8207783390021568,0.0747228025068295,2.793347260163908,0.8882661095934437
small_margin,0.23514767627680003,0.8205045797846697,0.8210960595915577,0.07584766189940544,2.8203438855857303,0.8871862445765708
small_margin,0.23840996585453336,0.820986662381488,0.8215827300615552,0.07681182709304193,2.8434838502330066,0.8862606459906798
small_margin,0.2416722554322667,0.8213080507793669,0.8218891271156288,0.0780973806845573,2.874337136429375,0.885026514542825
small_margin,0.24493454501,0.8217901333761851,0.822382591638736,0.07970432267395147,2.9129037441748356,0.8834838502330066
small_margin,0.24819683458773334,0.8219508275751245,0.8225368459133683,0.08050779366864856,2.9321870480475654,0.8827125180780974
small_margin,0.2514591241654667,0.8219508275751245,0.8225250762908684,0.08131126466334565,2.951470351920296,0.8819411859231882
small_margin,0.2547214137432,0.8224329101719428,0.82300402169933,0.08227542985698216,2.974610316567572,0.8810155873372971
small_margin,0.25798370332093334,0.8224329101719428,0.8230032963418286,0.08307890085167925,2.9938936204403017,0.8802442551823879
small_margin,0.2612459928986667,0.8227542985698216,0.8233198344431046,0.08404306604531576,3.0170335850875785,0.8793186565964969
small_margin,0.2645082824764,0.8227542985698216,0.8233202781894841,0.08468584284107343,3.0324602281857627,0.8787015908725695
small_margin,0.26777057205413335,0.8232363811666399,0.8237793004163526,0.0861320906315282,3.0671701751566767,0.8773131929937329
small_margin,0.2710328616318667,0.8233970753655793,0.8239403743706126,0.08693556162622529,3.086453479029407,0.8765418608388237
small_margin,0.2742951512096,0.8235577695645188,0.8240946878683482,0.0878997268198618,3.1095934436766832,0.8756162622529327
small_margin,0.27755744078733335,0.8238791579623975,0.8244123610366473,0.08870319781455889,3.1288767475494135,0.8748449300980234
small_margin,0.2808197303650667,0.8245219347581553,0.8250467441387415,0.08982805720713483,3.155873372971236,0.8737650650811506
small_margin,0.2840820199428,0.824843323156034,0.8253433710313315,0.09079222240077134,3.179013337618512,0.8728394664952595
small_margin,0.28734430952053336,0.8254860999517918,0.8259882870244404,0.09207777599228668,3.2098666238148805,0.8716053350474048
small_margin,0.2906065990982667,0.8251647115539129,0.8256704797975064,0.09272055278804435,3.2252932669130647,0.8709882693234774
small_margin,0.29386888867600003,0.8253254057528523,0.8258230741929932,0.09288124698698377,3.2291499276876108,0.8708340028924956
small_margin,0.29713117825373336,0.8251647115539129,0.8256475786542146,0.09416680057849912,3.2600032138839787,0.8695998714446409
small_margin,0.3003934678314667,0.8253254057528523,0.8258001687832719,0.09513096577213563,3.283143178531255,0.8686742728587498
small_margin,0.30365575740920003,0.8256467941507312,0.8261253564464954,0.09641651936365098,3.313996464727623,0.8674401414108951
small_margin,0.30691804698693337,0.8258074883496705,0.8262765985219789,0.09721999035834807,3.3332797686003537,0.8666688092559859
small_margin,0.3101803365646667,0.8258074883496705,0.8262727030807421,0.09850554394986341,3.3641330547967216,0.8654346778081311
small_margin,0.31344262614240004,0.8258074883496705,0.8262643725986606,0.09963040334243933,3.391129680218544,0.8643548127912583
small_margin,0.3167049157201334,0.8256467941507312,0.8260995277128947,0.10075526273501527,3.4181263056403663,0.8632749477743853
small_margin,0.3199672052978667,0.8254860999517918,0.8259490415538397,0.10188012212759119,3.4451229310621887,0.8621950827575124
small_margin,0.32322949487560004,0.8256467941507312,0.8261019775762164,0.10300498152016713,3.472119556484011,0.8611152177406396
small_margin,0.3264917844533334,0.8262895709464888,0.8267389734016642,0.1046119235095613,3.5106861642294716,0.8595725534308212
small_margin,0.3297540740310667,0.8264502651454283,0.8268961839790259,0.10605817130001607,3.545396111200386,0.8581841555519846
small_margin,0.33301636360880005,0.8269323477422466,0.8273888095466124,0.10798650168728909,3.591676040494938,0.8563329583802025
small_margin,0.3362786531865334,0.8272537361401253,0.8276949773719229,0.10878997268198617,3.610959344367668,0.8555616262252933
small_margin,0.3395409427642667,0.8274144303390648,0.8278557822402972,0.11007552627350152,3.641812630564037,0.8543274947774385
small_margin,0.34280323234200005,0.8274144303390648,0.8278582283897289,0.11136107986501688,3.672665916760405,0.8530933633295839
small_margin,0.3460655219197334,0.8272537361401253,0.8276661093205853,0.11312871605335048,3.7150891852804113,0.8513964325887835
small_margin,0.34932781149746667,0.8275751245380042,0.82797955258607,0.1142535754459264,3.7420858107022337,0.8503165675719107
small_margin,0.3525901010752,0.8280572071348224,0.8284521636303134,0.11537843483850233,3.769082436124056,0.8492367025550378
small_margin,0.35585239065293334,0.8283785955327013,0.8287699689306426,0.11602121163426,3.7845090792222402,0.8486196368311104
small_margin,0.35911468023066667,0.8288606781295196,0.8292557909600781,0.11698537682789652,3.8076490438695165,0.8476940382452194
small_margin,0.3623769698084,0.829021372328459,0.829408964239899,0.1177888478225936,3.8269323477422468,0.8469227060903102
small_margin,0.36563925938613334,0.8296641491242166,0.8300545112791317,0.11955648401092721,3.869355616262253,0.8452257753495098
small_margin,0.3689015489638667,0.829824843323156,0.830215207493444,0.11987787240880604,3.8770689378113445,0.8449172424875462
small_margin,0.3721638385416,0.8301462317210349,0.8305148340921696,0.12180620279607907,3.923348867105897,0.8430660453157641
small_margin,0.37542612811933335,0.8303069259199742,0.8306698505560632,0.12277036798971556,3.9464888317531734,0.8421404467298731
small_margin,0.3786884176970667,0.8311103969146714,0.8314701737527627,0.12357383898441267,3.965772135625904,0.8413691145749638
small_margin,0.3819507072748,0.8314317853125502,0.8317863405522451,0.12485939257592801,3.996625421822272,0.8401349831271091
small_margin,0.38521299685253335,0.8314317853125502,0.8317859711893585,0.12614494616744334,4.0274787080186405,0.8389008516792544
small_margin,0.3884752864302667,0.8320745621083079,0.8324258471536278,0.1275911939578981,4.062188654989555,0.8375124538004178
small_margin,0.391737576008,0.8319138679093685,0.8322724545126096,0.12903744174835288,4.096898601960469,0.8361240559215812
small_margin,0.39499986558573336,0.8322352563072473,0.8325857051078002,0.13032299533986824,4.127751888156838,0.8348899244737265
small_margin,0.3982621551634667,0.8322352563072473,0.8325857051078002,0.13144785473244416,4.15474851357866,0.8338100594568536
small_margin,0.4015244447412,0.8325566447051261,0.8329191572537501,0.1333761851197172,4.201028442873213,0.8319588622850715
small_margin,0.40478673431893336,0.8331994215008838,0.8335616852401688,0.13514382130805078,4.243451711393218,0.8302619315442713
small_margin,0.4080490238966667,0.8333601156998233,0.8337263683296138,0.13594729230274788,4.26273501526595,0.829490599389362
small_margin,0.41131131347440003,0.8340028924955809,0.8343495776022013,0.13771492849108147,4.305158283785955,0.8277936686485619
small_margin,0.41457360305213337,0.8340028924955809,0.8343577497048932,0.13867909368471798,4.3282982484332315,0.8268680700626707
small_margin,0.4178358926298667,0.833681504097702,0.8340366213933473,0.14028603567411216,4.366864856178692,0.8253254057528523
small_margin,0.42109818220760004,0.8340028924955809,0.8343646257456276,0.14157158926562752,4.39771814237506,0.8240912743049976
small_margin,0.42436047178533337,0.833681504097702,0.8340446009821783,0.14285714285714285,4.428571428571429,0.8228571428571428
small_margin,0.4276227613630667,0.8340028924955809,0.8343673550433356,0.14494616744335528,4.478708018640527,0.820851679254379
small_margin,0.43088505094080004,0.8343242808934598,0.83468369829967,0.1459103326369918,4.501847983287803,0.8199260806684878
small_margin,0.4341473405185334,0.8346456692913385,0.8349970877286768,0.14719588622850716,4.532701269484171,0.8186919492206332
small_margin,0.4374096300962667,0.8344849750923992,0.8348416234747946,0.1476779688253254,4.54427125180781,0.8182291499276876
small_margin,0.44067191967400005,0.8346456692913385,0.8349940931213733,0.1492849108147196,4.58283785955327,0.8166864856178692
small_margin,0.4439342092517334,0.834806363490278,0.8351587610506056,0.15089185280411377,4.6214044672987304,0.8151438213080507
small_margin,0.4471964988294667,0.8354491402860357,0.8357832197575651,0.1520167121966897,4.648401092720553,0.8140639562911779
small_margin,0.45045878840720005,0.8357705286839145,0.8360917776276768,0.1529808773903262,4.671541057367829,0.8131383577052869
small_margin,0.4537210779849334,0.8360919170817933,0.8364081520014233,0.15410573678290213,4.698537682789651,0.812058492688414
small_margin,0.4569833675626667,0.8359312228828539,0.8362603614879107,0.1555519845733569,4.733247629760566,0.8106700948095773
small_margin,0.46024565714040006,0.8360919170817933,0.8364298957497615,0.15715892656275107,4.7718142375060255,0.809127430499759
small_margin,0.4635079467181334,0.8362526112807328,0.8365849938942237,0.15876586855214528,4.810380845251487,0.8075847661899405
small_margin,0.4667702362958667,0.8364133054796722,0.8367496548267638,0.16069419893941828,4.856660774546039,0.8057335690181584
small_margin,0.47003252587360006,0.8362526112807328,0.8365861814341693,0.16133697573517597,4.872087417644224,0.805116503294231
small_margin,0.4732948154513334,0.8362526112807328,0.8365788585284613,0.16197975253093364,4.887514060742408,0.8044994375703036
small_margin,0.47655710502906673,0.8362526112807328,0.8365644438477081,0.16278322352563074,4.906797364615137,0.8037281054153945
small_margin,0.47981939460680006,0.8365739996786116,0.8368936572575774,0.16439016551502492,4.945363972360598,0.8021854411055761
small_margin,0.4830816841845334,0.8367346938775511,0.837047872508808,0.16551502490760084,4.97236059778242,0.8011055760887031
small_margin,0.48634397376226673,0.8368953880764904,0.8372081448998685,0.16680057849911617,5.003213883978788,0.7998714446408485
small_margin,0.48960626334,0.8365739996786116,0.8368904340312836,0.16776474369275268,5.026353848626064,0.7989458460549574
small_margin,0.49286855291773335,0.8373774706733087,0.837672721152968,0.16905029728426804,5.057207134822433,0.7977117146071027
small_margin,0.4961308424954667,0.837859553270127,0.8381322686537637,0.17033585087578337,5.088060421018801,0.796477583159248
small_margin,0.4993931320732,0.8380202474690663,0.8382968653826954,0.17130001606941989,5.111200385666077,0.795551984573357
small_margin,0.5026554216509334,0.8383416358669452,0.8386244707877745,0.17258556966093525,5.142053671862446,0.7943178531255022
small_margin,0.5059177112286667,0.8388237184637635,0.8391149857487208,0.17467459424714768,5.192190261931544,0.7923123895227382
small_margin,0.5091800008064,0.8389844126627028,0.8392709242504067,0.17515667684396594,5.203760244255182,0.7918495902297927
small_margin,0.5124422903841334,0.8391451068616423,0.8394242195616383,0.1766029246344207,5.238470191226097,0.7904611923509561
small_margin,0.5157045799618667,0.8396271894584606,0.8399025967409511,0.17853125502169373,5.284750120520649,0.7886099951791741
small_margin,0.5189668695396,0.8396271894584606,0.8399069436333155,0.18029889121002732,5.327173389040656,0.7869130644383737
small_margin,0.5222291591173334,0.8397878836574,0.8400703850502459,0.18142375060260324,5.354170014462477,0.7858331994215009
small_margin,0.5254914486950667,0.8396271894584606,0.8399058146818519,0.1827093041941186,5.385023300658847,0.7845990679736461
small_margin,0.5287537382728,0.8399485778563394,0.8402319178438248,0.18399485778563393,5.415876586855214,0.7833649365257914
small_margin,0.5320160278505334,0.8402699662542182,0.8405413487576637,0.18511971717820988,5.442873212277037,0.7822850715089185
small_margin,0.5352783174282667,0.8404306604531576,0.8406876048262446,0.18688735336654347,5.485296480797043,0.7805881407681183
small_margin,0.538540607006,0.8405913546520971,0.8408393004347658,0.18833360115699824,5.5200064277679575,0.7791997428892817
small_margin,0.5418028965837334,0.8410734372489154,0.8413194370532715,0.19026193154427126,5.56628635706251,0.7773485457174996
small_margin,0.5450651861614667,0.8409127430499759,0.8411657410637591,0.19090470834002893,5.581713000160694,0.7767314799935723
small_margin,0.5483274757392,0.8412341314478547,0.8414898367257124,0.19202956773260485,5.608709625582517,0.7756516149766993
small_margin,0.5515897653169334,0.8413948256467941,0.84165001891493,0.19315442712518077,5.635706251004338,0.7745717499598265
